"inum"	"randn"	"itm"	"cam_id"	"rnum"	"dd1_count"	"aj2_count"	"collectedEggs"	"startDate"	"age"	"id"	"larvalTreat"	"adultTreat"	"deadFemale"	"deadMale"	"censored"	"camera_id"	"aj1_count"	"remark"	"ndead"	"numEggs"	"NstartF"	"alive"	"eggpDay"	"eggpFemDay"
"26686-IMG_0001.JPG"	"26686"	"0001.JPG"	"0001"	"26686"	2	6	"2/8/18"	2018-02-20	78	"DR_DR1"	"DR"	"DR"	0	1	0	"0001"	4	""	0	4	176	176	32	" 0.18"
"32158-IMG_1146.JPG"	"32158"	"1146.JPG"	"1146"	"32158"	0	8	"2/8/18"	2018-02-20	83	"DR_DR1"	"DR"	"DR"	0	0	0	"1146"	2	""	0	3.33	176	176	26.64	" 0.15"
"7786-IMG_9298.JPG"	"7786"	"9298.JPG"	"9298"	"7786"	231	209	"2/8/18"	2018-02-20	1	"DR_DR1"	"DR"	"DR"	0	0	1	"9298"	178	""	1	206	176	176	1648	" 9.36"
"28764-IMG_9307.JPG"	"28764"	"9307.JPG"	"9307"	"28764"	81	86	"2/8/18"	2018-02-20	3	"DR_DR1"	"DR"	"DR"	1	2	1	"9307"	88	""	2	85	176	175	680	" 3.89"
"5016-IMG_9312.JPG"	"5016"	"9312.JPG"	"9312"	"5016"	162	166	"2/8/18"	2018-02-20	6	"DR_DR1"	"DR"	"DR"	2	3	0	"9312"	197	""	2	175	176	173	1400	" 8.09"
"4005-IMG_9383.JPG"	"4005"	"9383.JPG"	"9383"	"4005"	63	108	"2/8/18"	2018-02-20	8	"DR_DR1"	"DR"	"DR"	3	2	0	"9383"	164	""	3	111.67	176	170	893.36	" 5.26"
"4424-IMG_9395.JPG"	"4424"	"9395.JPG"	"9395"	"4424"	79	83	"2/8/18"	2018-02-20	10	"DR_DR1"	"DR"	"DR"	3	2	1	"9395"	91	""	4	84.33	176	167	674.64	" 4.04"
"6892-IMG_9404.JPG"	"6892"	"9404.JPG"	"9404"	"6892"	127	131	"2/8/18"	2018-02-20	13	"DR_DR1"	"DR"	"DR"	6	1	1	"9404"	133	""	7	130.33	176	161	1042.64	" 6.48"
"1725-IMG_9694.JPG"	"1725"	"9694.JPG"	"9694"	"1725"	137	124	"2/8/18"	2018-02-20	15	"DR_DR1"	"DR"	"DR"	4	2	0	"9694"	140	""	4	133.67	176	157	1069.36	" 6.81"
"22255-IMG_9699.JPG"	"22255"	"9699.JPG"	"9699"	"22255"	46	47	"2/8/18"	2018-02-20	17	"DR_DR1"	"DR"	"DR"	0	2	0	"9699"	54	""	0	49	176	157	392	" 2.50"
"2706-IMG_9707.JPG"	"2706"	"9707.JPG"	"9707"	"2706"	17	38	"2/8/18"	2018-02-20	20	"DR_DR1"	"DR"	"DR"	12	2	0	"9707"	36	""	12	30.33	176	145	242.64	" 1.67"
"16532-IMG_9717.JPG"	"16532"	"9717.JPG"	"9717"	"16532"	8	13	"2/8/18"	2018-02-20	22	"DR_DR1"	"DR"	"DR"	5	2	0	"9717"	25	""	5	15.33	176	140	122.64	" 0.88"
